date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2024-09-15,0.0004,1.219,1.188,1.948,73.3,51,553.12
2024-09-16,-0.0176,1.783,1.261,0.2,38.9,39,533.37
2024-09-17,-0.047,1.418,1.208,1.848,33.3,33,546.02
2024-09-18,-0.0743,1.366,1.176,1.606,51.1,45,559.32
2024-09-19,-0.1121,1.21,1.138,2.973,73.3,49,566.85
2024-09-20,-0.1195,1.272,1.186,1.394,55.6,54,568.83
2024-09-21,-0.1195,1.05,1.194,0.624,88.9,54,588.98
2024-09-22,-0.1195,1.011,1.239,1.024,88.9,52,588.65
2024-09-23,-0.1015,0.923,1.291,1.249,100.0,50,604.97
2024-09-24,-0.0658,0.988,1.309,2.331,98.9,54,606.07
2024-09-25,-0.0385,1.268,1.406,1.941,97.8,59,587.49
2024-09-26,-0.0007,1.204,1.344,0.781,96.7,50,596.47
2024-09-27,0.0067,1.256,1.393,0.441,97.8,61,607.33
2024-09-28,0.0119,1.368,1.402,0.733,96.7,64,601.12
2024-09-29,0.0119,1.399,1.442,1.096,95.6,63,595.76
2024-09-30,0.0119,1.722,1.54,1.126,92.2,61,567.65
2024-10-01,0.0052,1.996,1.475,1.446,84.4,50,546.98
2024-10-02,0.0026,2.019,1.38,1.389,64.4,42,542.38
2024-10-03,-0.0114,1.983,1.323,0.909,47.8,37,544.64
2024-10-04,-0.0114,1.913,1.284,2.405,64.4,41,555.27
2024-10-05,-0.0166,1.782,1.282,4.95,73.3,49,563.13
2024-10-06,-0.0166,1.833,1.271,0.448,75.6,50,570.26
2024-10-07,-0.0166,1.718,1.307,0.73,47.8,50,564.33
2024-10-08,-0.0166,1.385,1.26,0.661,87.8,49,579.92
2024-10-09,-0.1383,1.587,1.243,0.521,84.4,49,570.35
2024-10-10,-0.1544,1.914,1.258,1.901,78.9,39,563.63
2024-10-11,-0.1696,1.59,1.252,0.993,67.8,32,573.77
2024-10-12,-0.1696,1.569,1.196,1.97,73.3,49,576.51
2024-10-13,-0.1696,1.656,1.192,1.223,62.2,50,572.21
2024-10-14,-0.1696,1.33,1.147,0.536,75.6,48,589.31
2024-10-15,-0.1612,1.208,1.223,1.996,87.8,65,594.89
2024-10-16,-0.0271,1.085,1.241,1.351,91.1,73,601.13
2024-10-17,0.003,1.242,1.306,0.952,85.6,71,592.83
2024-10-18,0.0182,1.084,1.21,1.518,86.7,73,599.03
2024-10-19,0.0182,1.131,1.189,1.158,85.6,72,597.94
2024-10-20,0.0182,1.154,1.243,1.017,87.8,73,606.28
2024-10-21,0.0343,1.217,1.325,2.186,87.8,72,598.74
2024-10-22,0.0259,1.296,1.304,1.249,84.4,70,593.81
2024-10-23,0.0161,1.61,1.301,0.806,76.7,71,584.95
2024-10-24,0.0161,1.425,1.285,4.569,76.7,69,594.65
2024-10-25,0.0161,1.592,1.309,1.887,63.3,72,574.64
2024-10-26,0.0161,1.479,1.243,0.887,64.4,,583.4
2024-10-27,0.0161,1.457,1.245,1.666,66.7,74,589.34
2024-10-28,0.0,1.241,1.244,1.712,78.9,72,601.37
2024-10-29,0.0045,1.268,1.362,2.545,90.0,72,606.71
2024-10-30,0.0412,1.445,1.408,0.542,78.9,77,595.9
2024-10-31,0.0524,1.894,1.29,0.131,65.6,77,576.71
2024-11-01,0.0524,2.087,1.163,1.152,50.0,75,572.93
2024-11-02,0.0524,1.993,1.174,3.415,51.1,72,568.58
2024-11-03,0.0524,2.01,1.206,2.48,40.0,74,557.78
2024-11-04,0.0524,2.098,1.197,0.525,40.0,70,552.51
2024-11-05,0.0479,2.068,1.19,0.917,44.4,70,563.3
2024-11-06,0.0217,1.707,1.257,2.214,77.8,70,592.61
2024-11-07,0.0514,1.765,1.312,0.523,86.7,77,598.74
2024-11-08,0.0905,1.82,1.424,1.42,86.7,75,598.17
2024-11-09,0.1398,1.979,1.664,0.463,100.0,75,625.06
2024-11-10,0.2183,2.219,1.584,2.31,100.0,78,627.84
2024-11-11,0.2855,2.337,1.824,1.135,100.0,76,660.53
2024-11-12,0.3989,2.785,1.904,1.363,98.9,80,625.78
2024-11-13,0.4297,2.806,1.844,0.497,98.9,84,621.19
2024-11-14,0.4152,2.813,1.728,0.702,96.7,88,622.64
2024-11-15,0.3783,2.975,1.543,0.38,93.3,80,619.73
2024-11-16,0.3547,2.781,1.65,1.337,94.4,86,623.19
2024-11-17,0.2876,2.964,1.634,3.658,92.2,90,618.99
2024-11-18,0.2212,3.192,1.541,0.963,96.7,83,619.46
2024-11-19,0.1594,3.571,1.579,1.396,98.9,90,615.93
2024-11-20,0.1644,3.769,1.633,0.406,97.8,83,605.78
2024-11-21,0.1756,3.391,1.721,0.625,98.9,82,622.33
2024-11-22,0.2471,3.242,2.069,1.272,100.0,94,633.51
2024-11-23,0.3055,3.297,2.484,0.593,100.0,93,651.13
2024-11-24,0.372,3.322,2.743,0.746,100.0,80,660.22
2024-11-25,0.4283,3.586,2.528,0.945,97.8,82,636.59
2024-11-26,0.4307,4.064,2.411,1.319,96.7,79,613.94
2024-11-27,0.4335,3.11,2.424,0.83,97.8,75,644.69
2024-11-28,0.467,2.534,2.619,1.057,100.0,77,654.33
2024-11-29,0.4604,3.091,2.503,1.53,100.0,78,655.13
2024-11-30,0.4473,3.258,2.657,0.655,100.0,84,653.88
2024-12-01,0.4387,3.287,2.68,0.774,100.0,81,656.63
2024-12-02,0.4727,3.666,2.478,2.112,100.0,80,648.28
2024-12-03,0.5254,2.485,2.668,0.67,100.0,76,735.67
2024-12-04,0.5602,3.203,3.083,1.377,98.9,78,740.46
2024-12-05,0.6059,4.701,3.362,1.237,97.8,84,717.76
2024-12-06,0.6096,3.77,3.075,1.193,96.7,72,730.75
2024-12-07,0.6261,3.14,3.154,0.945,96.7,75,750.33
2024-12-08,0.6141,3.962,3.079,1.458,92.2,79,742.51
2024-12-09,0.5879,4.005,2.44,0.956,86.7,78,689.54
2024-12-10,0.496,3.849,2.094,1.048,82.2,78,677.22
2024-12-11,0.4327,3.189,1.86,0.27,86.7,74,711.69
2024-12-12,0.3287,3.471,2.002,1.622,86.7,83,706.18
2024-12-13,0.2762,2.786,1.972,0.618,84.4,76,725.73
2024-12-14,0.1886,3.349,1.89,0.355,77.8,83,715.57
2024-12-15,0.1314,3.187,1.76,0.727,75.6,80,719.53
2024-12-16,0.0924,3.047,1.863,3.919,74.4,83,721.09
2024-12-17,0.106,3.241,1.839,1.043,73.3,87,717.85
2024-12-18,0.0892,3.588,1.679,1.184,72.2,81,686.45
2024-12-19,0.0766,3.54,1.62,0.793,70.0,75,665.48
2024-12-20,0.057,2.946,1.51,1.896,67.8,74,678.32
2024-12-21,0.057,2.939,1.596,1.224,67.8,73,663.73
2024-12-22,0.057,3.152,1.484,0.624,63.3,73,649.77
2024-12-23,0.0192,2.544,1.26,1.061,67.8,70,693.9
2024-12-24,-0.046,2.739,1.517,1.144,65.6,73,696.63
2024-12-25,-0.0585,2.47,1.525,1.142,67.8,73,702.13
2024-12-26,-0.0909,2.955,1.494,0.779,62.2,79,688.75
2024-12-27,-0.1184,2.758,1.378,1.545,61.1,74,691.49
2024-12-28,-0.1184,1.974,1.41,1.319,71.1,72,722.14
2024-12-29,-0.1184,2.785,1.551,0.505,68.9,73,694.48
2024-12-30,-0.1143,2.557,1.423,1.971,68.9,65,704.76
2024-12-31,-0.0825,2.438,1.441,2.137,65.6,64,702.12
2025-01-01,-0.0738,2.391,1.426,0.582,66.7,66,707.43
2025-01-02,-0.0585,2.696,1.527,0.448,63.3,70,706.11
