date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-03-23,0.2006,5.199,,,86.7,31,94.83
2022-03-24,0.2006,2.449,,,100.0,40,102.33
2022-03-25,0.2006,3.228,,,96.7,47,98.55
2022-03-26,0.2006,2.43,,,97.8,51,101.68
2022-03-27,0.1991,3.248,,,97.8,49,106.94
2022-03-28,0.2025,3.611,,,93.3,60,105.73
2022-03-29,0.2025,3.831,,,91.1,56,111.56
2022-03-30,0.2025,2.9,,,100.0,55,120.85
2022-03-31,0.2025,3.054,,,98.9,52,122.85
2022-04-01,0.2025,2.412,,,100.0,50,134.53
2022-04-02,0.2025,2.874,,,98.9,52,132.48
2022-04-03,0.2039,3.488,,,98.9,48,136.85
2022-04-04,0.21,3.533,,,94.4,52,132.09
2022-04-05,0.21,3.701,,,90.0,53,126.84
2022-04-06,0.21,4.236,,,80.0,48,112.87
2022-04-07,0.198,4.093,,,75.6,34,118.41
2022-04-08,0.1843,5.102,,,60.0,37,109.83
2022-04-09,0.1372,5.002,,,64.4,30,112.89
2022-04-10,0.1056,4.838,,,65.6,34,111.04
2022-04-11,0.1044,4.286,,,32.2,32,99.62
2022-04-12,0.0685,4.612,,,21.1,20,103.17
2022-04-13,0.0399,4.936,,,35.6,25,104.89
2022-04-14,0.0329,5.714,,,46.7,28,100.72
2022-04-15,0.0256,5.914,,,51.1,22,101.33
2022-04-16,0.049,5.633,,,46.7,28,102.02
2022-04-17,0.0775,5.506,,,43.3,28,100.08
2022-04-18,0.0388,4.594,,,35.6,24,102.35
2022-04-19,0.0723,4.228,,,61.1,27,108.45
2022-04-20,0.1009,4.833,,,36.7,27,105.52
2022-04-21,0.1199,5.401,,,23.3,27,101.69
2022-04-22,0.1355,6.03,,,32.2,26,100.5
2022-04-23,0.1388,5.773,,,42.2,24,100.61
2022-04-24,0.1138,6.311,,,44.4,24,99.13
2022-04-25,0.1155,6.181,,,40.0,23,100.94
2022-04-26,0.0919,6.031,,,12.2,27,95.65
2022-04-27,0.0627,5.057,,,14.4,21,98.3
2022-04-28,0.0137,5.408,,,15.6,24,98.18
2022-04-29,0.0057,4.792,,,5.6,23,93.94
2022-04-30,0.01,4.229,,,2.2,20,84.5
2022-05-01,-0.0452,4.08,1.024,,3.3,22,89.61
2022-05-02,-0.0541,4.197,,,3.3,28,87.44
2022-05-03,-0.0521,4.219,,,5.6,27,85.81
2022-05-04,-0.0542,4.569,,,6.7,21,92.7
2022-05-05,-0.0226,5.81,,,2.2,27,84.48
2022-05-06,-0.0584,5.731,,,3.3,22,81.63
2022-05-07,-0.0795,5.329,,,2.2,23,78.8
2022-05-08,-0.022,3.747,,,3.3,18,75.34
2022-05-09,-0.0367,3.208,,0.887,2.2,11,62.08
2022-05-10,-0.0578,3.768,,0.796,2.2,10,66.83
2022-05-11,-0.2619,2.121,,0.924,4.4,12,50.84
2022-05-12,-0.6649,2.062,,1.099,4.4,12,44.63
2022-05-13,-0.8331,2.101,,0.865,6.7,10,48.88
2022-05-14,-0.8999,2.29,,0.78,7.8,9,52.4
2022-05-15,-0.9245,2.238,,1.285,15.6,10,58.8
2022-05-16,-0.9316,1.769,,1.017,7.8,14,53.77
2022-05-17,-0.9503,1.823,,1.295,16.7,8,57.0
2022-05-18,-0.7629,2.089,,1.951,8.9,12,49.92
2022-05-19,-0.3818,1.93,,1.145,7.8,13,52.18
2022-05-20,-0.1989,2.624,,0.86,6.7,13,49.41
2022-05-21,-0.1393,2.475,,0.682,8.9,13,50.27
2022-05-22,-0.1137,2.028,,0.885,11.1,14,52.44
2022-05-23,-0.0533,2.826,,0.717,10.0,10,49.14
2022-05-24,-0.0583,3.483,,1.638,6.7,12,49.66
2022-05-25,-0.0293,3.612,,0.971,12.2,11,47.95
2022-05-26,-0.0433,2.73,,0.877,4.4,12,43.41
