date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-02-03,0.0047,2.986,1.669,0.906,3.3,44,28.382
2025-02-04,-0.028,3.0,1.818,0.961,1.1,72,26.448
2025-02-05,-0.0138,2.775,1.728,0.992,1.1,54,25.836
2025-02-06,-0.0378,2.544,1.597,0.961,1.1,49,24.488
2025-02-07,-0.0664,2.502,1.536,0.964,2.2,44,24.447
2025-02-08,-0.0986,2.501,1.561,0.954,4.4,44,24.569
2025-02-09,-0.0952,2.747,1.733,0.969,2.2,46,24.86
2025-02-10,-0.0079,2.817,1.844,0.993,2.2,43,25.658
2025-02-11,0.0349,2.781,1.836,0.96,1.1,47,25.376
2025-02-12,0.0186,2.846,1.946,1.024,7.8,46,26.491
2025-02-13,0.0273,3.094,1.825,0.964,7.8,50,25.382
2025-02-14,0.0406,3.343,2.093,0.971,11.1,48,26.371
2025-02-15,0.0556,3.189,1.95,0.92,4.4,50,25.468
2025-02-16,0.018,2.789,1.678,0.937,14.4,54,24.842
2025-02-17,-0.0064,2.795,1.776,0.924,14.4,51,25.017
2025-02-18,-0.0684,2.65,1.524,0.95,15.6,47,23.513
2025-02-19,-0.0746,2.894,1.628,0.949,14.4,44,23.715
2025-02-20,-0.0875,2.96,2.06,1.02,13.3,49,25.142
2025-02-21,-0.0722,3.434,2.269,0.951,20.0,55,24.531
2025-02-22,-0.1063,3.246,1.975,0.958,22.2,49,25.823
2025-02-23,-0.0392,3.115,1.989,1.003,22.2,50,24.833
2025-02-24,-0.0442,2.912,1.635,0.914,17.8,49,21.866
2025-02-25,-0.0227,2.625,1.582,0.965,16.7,25,21.936
2025-02-26,-0.0255,2.854,1.643,0.941,15.6,21,21.859
2025-02-27,-0.0038,2.644,1.726,1.016,24.4,10,22.519
2025-02-28,-0.0336,2.661,1.756,0.938,23.3,16,22.368
2025-03-01,-0.0014,2.691,1.741,1.002,23.3,20,21.853
2025-03-02,-0.0165,3.13,1.891,0.974,31.1,26,24.941
2025-03-03,0.0272,3.35,1.876,0.942,27.8,33,20.931
2025-03-04,-0.0483,2.848,1.515,0.926,23.3,15,19.982
2025-03-05,-0.076,2.904,1.734,0.982,31.1,20,21.713
2025-03-06,-0.0892,3.278,1.82,0.947,30.0,25,20.988
2025-03-07,-0.0846,3.035,1.781,0.935,24.4,34,20.13
2025-03-08,-0.1066,2.76,1.699,0.968,31.1,28,20.488
2025-03-09,-0.1261,2.646,1.454,0.884,21.1,27,17.959
2025-03-10,-0.2177,2.668,1.528,0.951,2.2,20,16.253
2025-03-11,-0.1206,2.284,1.667,1.017,4.4,24,17.498
2025-03-12,-0.0762,2.456,1.631,1.019,14.4,34,18.904
2025-03-13,-0.0796,2.557,1.675,0.992,12.2,45,18.496
2025-03-14,-0.079,2.514,1.626,0.996,18.9,27,18.557
2025-03-15,-0.0945,2.536,1.541,0.985,33.3,46,19.385
2025-03-16,-0.1209,2.664,1.479,0.945,10.0,30,18.245
2025-03-17,-0.1217,2.72,1.377,0.943,13.3,32,18.809
2025-03-18,-0.1174,2.464,1.568,0.943,21.1,34,18.972
2025-03-19,-0.096,2.661,1.706,1.004,36.7,32,19.721
2025-03-20,-0.1088,2.657,1.598,0.88,33.3,49,18.736
2025-03-21,-0.1428,2.386,1.667,0.949,21.1,31,19.17
2025-03-22,-0.0961,2.625,1.726,0.965,36.7,32,19.417
2025-03-23,-0.0451,2.696,1.839,0.984,36.7,30,19.807
2025-03-24,0.0467,2.344,1.656,1.051,54.4,45,21.471
2025-03-25,0.0635,1.981,1.668,1.011,57.8,46,22.89
2025-03-26,0.0528,2.63,1.944,0.926,56.7,47,22.041
2025-03-27,0.0657,2.701,1.831,0.972,53.3,40,22.003
2025-03-28,0.0757,2.688,1.762,0.899,40.0,44,20.351
2025-03-29,0.0115,2.846,1.648,0.947,40.0,26,19.589
2025-03-30,-0.0723,2.726,1.448,0.967,28.9,32,18.855
2025-03-31,-0.1397,2.578,1.568,0.966,3.3,34,18.762
2025-04-01,-0.1845,2.557,1.587,0.973,18.9,34,19.809
2025-04-02,-0.2006,2.639,1.617,0.915,1.1,44,17.968
2025-04-03,-0.2206,2.335,1.536,0.982,3.3,25,18.144
2025-04-04,-0.2121,2.194,1.584,0.94,5.6,28,18.178
2025-04-05,-0.1755,2.442,1.628,0.958,5.6,30,17.869
2025-04-06,-0.165,2.549,1.49,0.877,3.3,34,16.032
2025-04-07,-0.1666,2.328,1.397,1.029,2.2,23,16.677
2025-04-08,-0.1977,2.648,1.392,0.993,1.1,24,16.137
2025-04-09,-0.2506,2.242,1.395,0.979,24.4,18,18.431
2025-04-10,-0.2459,2.835,1.445,1.018,15.6,39,18.303
2025-04-11,-0.2563,2.343,1.338,0.976,52.2,25,19.112
2025-04-12,-0.2895,2.731,1.329,0.991,70.0,43,20.48
2025-04-13,-0.269,2.817,1.489,0.986,38.9,45,19.574
2025-04-14,-0.2697,2.589,1.472,0.974,62.2,31,20.105
2025-04-15,-0.2641,2.801,1.612,0.874,43.3,38,19.002
2025-04-16,-0.2416,2.582,1.544,0.987,23.3,29,18.742
2025-04-17,-0.2271,2.676,1.659,1.053,18.9,30,19.037
2025-04-18,-0.2199,2.44,1.619,0.965,21.1,33,19.058
2025-04-19,-0.1541,2.762,1.697,0.959,64.4,32,19.886
2025-04-20,-0.1105,2.899,1.714,0.97,50.0,37,19.491
2025-04-21,-0.0493,2.856,1.722,0.969,65.6,39,19.908
2025-04-22,0.0169,2.782,1.572,1.013,87.8,47,22.103
2025-04-23,0.0826,2.851,2.092,1.012,81.1,72,22.326
2025-04-24,0.1095,3.064,2.354,0.938,84.4,63,22.369
2025-04-25,0.141,2.879,2.214,0.92,83.3,60,22.152
2025-04-26,0.11,2.575,1.752,0.907,81.1,65,22.398
2025-04-27,0.0884,2.55,1.799,0.884,77.8,61,21.699
