date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-09-10,0.1188,1.498,,0.991,65.6,28,65.26
2022-09-11,0.154,1.649,,0.942,62.2,26,64.25
2022-09-12,0.154,1.618,,0.979,71.1,25,62.85
2022-09-13,0.1306,1.982,,0.871,34.4,34,58.82
2022-09-14,0.1101,1.464,,1.047,52.2,27,61.87
2022-09-15,0.1254,1.876,,0.993,31.1,28,58.26
2022-09-16,0.1101,1.973,,0.969,64.4,20,56.7
2022-09-17,0.0806,1.675,,0.982,71.1,22,58.69
2022-09-18,0.0279,1.847,,0.914,50.0,27,53.25
2022-09-19,-0.0131,1.518,,0.959,47.8,21,55.23
2022-09-20,0.0102,1.714,,0.951,57.8,23,53.46
2022-09-21,0.0479,1.65,,0.987,17.8,23,53.5
2022-09-22,0.0271,1.629,,0.969,54.4,22,56.67
2022-09-23,0.0158,2.021,,0.965,53.3,20,55.98
2022-09-24,0.0453,1.801,,0.99,38.9,24,55.57
2022-09-25,0.0471,1.7,,1.001,35.6,24,56.12
2022-09-26,0.0742,1.224,,1.023,80.0,21,58.9
2022-09-27,0.0742,1.6,,0.99,30.0,20,56.97
2022-09-28,0.0638,2.011,,0.927,41.1,20,55.41
2022-09-29,0.0886,1.466,,0.981,54.4,22,56.68
2022-09-30,0.1153,1.699,,0.928,60.0,21,55.64
2022-10-01,0.1153,1.505,,1.069,65.6,20,55.28
2022-10-02,0.1466,2.126,,0.893,48.9,24,53.55
2022-10-03,0.1606,1.698,,0.957,50.0,24,55.83
2022-10-04,0.1606,1.429,,0.969,55.6,20,56.73
2022-10-05,0.183,1.575,,0.961,24.4,25,56.63
2022-10-06,0.1707,2.036,,0.928,28.9,26,55.13
2022-10-07,0.1593,2.337,,0.883,53.3,23,54.67
2022-10-08,0.154,2.375,,0.926,47.8,24,54.46
2022-10-09,0.1586,2.291,,0.863,52.2,22,54.78
2022-10-10,0.1586,2.633,,1.01,53.3,22,52.63
2022-10-11,0.1446,2.353,,0.949,51.1,24,51.53
2022-10-12,0.1485,2.349,,0.908,61.1,20,51.72
2022-10-13,0.1171,2.026,,0.875,17.8,20,50.89
2022-10-14,0.1146,2.016,,0.987,2.2,24,49.93
2022-10-15,0.1124,1.419,,1.032,2.2,24,50.89
2022-10-16,0.1205,1.544,,0.976,6.7,24,51.77
2022-10-17,0.098,1.351,,1.023,12.2,20,52.8
2022-10-18,0.1057,1.549,,1.016,7.8,22,52.38
2022-10-19,0.0988,1.634,,0.963,12.2,23,50.7
2022-10-20,0.1369,1.623,,1.009,14.4,23,51.88
2022-10-21,0.1385,1.577,,1.004,15.6,23,52.16
2022-10-22,0.1428,1.504,,0.997,44.4,20,52.4
2022-10-23,0.1496,1.428,,1.033,47.8,23,53.09
2022-10-24,0.1605,1.537,,0.97,47.8,22,51.95
2022-10-25,0.1638,1.659,,1.016,64.4,20,53.21
2022-10-26,0.1526,1.315,,0.964,73.3,33,55.05
2022-10-27,0.1582,1.609,,0.964,48.9,32,52.75
2022-10-28,0.1518,1.624,,1.004,56.7,30,53.79
2022-10-29,0.1535,1.829,,1.006,73.3,34,54.23
2022-10-30,0.1498,1.746,,0.957,63.3,34,53.61
2022-10-31,0.1558,2.04,,0.976,52.2,31,52.52
2022-11-01,0.131,3.078,,0.904,84.4,30,50.15
2022-11-02,0.0541,2.324,,0.968,47.8,30,50.27
2022-11-03,0.0294,2.651,,0.848,81.1,30,50.31
2022-11-04,0.0385,1.899,,0.906,80.0,30,53.69
2022-11-05,0.0399,1.81,,0.885,77.8,38,53.59
2022-11-06,0.0436,2.534,,0.897,46.7,40,50.25
2022-11-07,0.0196,2.401,,0.973,64.4,33,51.12
2022-11-08,0.006,2.13,,0.885,1.1,31,42.15
2022-11-09,0.0605,1.895,,0.981,1.1,29,35.17
2022-11-10,-0.0107,1.896,,0.959,2.2,22,39.28
2022-11-11,-0.0767,1.854,,0.951,1.1,25,39.41
2022-11-12,-0.1521,1.185,,1.007,4.4,21,40.0
2022-11-13,-0.2396,1.559,,0.97,4.4,22,40.56
2022-11-14,-0.229,1.617,,1.038,6.7,24,40.59
2022-11-15,-0.2248,1.34,,1.152,4.4,22,40.85
2022-11-16,-0.1808,1.402,,1.058,5.6,23,38.93
2022-11-17,-0.0849,1.29,,1.033,10.0,20,39.69
2022-11-18,-0.0308,1.481,,1.06,7.8,23,39.16
2022-11-19,0.0446,1.175,,1.101,12.2,23,39.81
2022-11-20,0.1061,1.514,,0.973,6.7,24,38.01
2022-11-21,0.1013,1.626,,0.974,8.9,21,37.61
2022-11-22,0.1178,1.255,,1.057,14.4,22,39.94
2022-11-23,0.1151,0.828,,1.048,17.8,22,43.18
2022-11-24,0.1151,1.044,,1.027,17.8,20,43.76
2022-11-25,0.1242,1.087,,0.996,17.8,20,41.42
2022-11-26,0.1178,1.041,,0.982,20.0,22,41.3
2022-11-27,0.1437,1.23,,0.981,18.9,26,40.6
2022-11-28,0.157,1.572,,0.944,14.4,28,39.51
2022-11-29,0.1778,1.589,,1.048,17.8,26,39.99
2022-11-30,0.1461,0.719,,1.021,31.1,29,43.3
2022-12-01,0.1318,0.71,,1.061,80.0,27,44.97
2022-12-02,0.1242,0.6,,1.044,100.0,27,46.1
2022-12-03,0.1306,0.557,,1.027,98.9,27,45.47
2022-12-04,0.1306,0.617,,1.059,97.8,26,45.77
2022-12-05,0.1406,0.641,,1.036,93.3,26,46.38
2022-12-06,0.1408,0.666,,1.035,87.8,25,46.12
2022-12-07,0.1652,1.228,,0.995,30.0,29,43.62
2022-12-08,0.1434,0.869,,1.034,37.8,25,44.93
2022-12-09,0.1635,0.742,,1.063,41.1,26,45.67
2022-12-10,0.1547,0.773,,1.074,43.3,27,45.49
2022-12-11,0.1407,0.825,,0.961,32.2,26,44.82
2022-12-12,0.1206,0.721,,1.06,50.0,27,45.93
2022-12-13,0.1117,0.806,,1.036,27.8,27,46.27
2022-12-14,0.1216,0.793,0.849,0.985,24.4,30,46.34
2022-12-15,0.1577,0.73,0.852,1.045,84.4,31,45.96
2022-12-16,0.1503,1.353,0.919,0.958,6.7,29,40.97
2022-12-17,0.137,1.179,0.902,0.994,21.1,28,42.97
2022-12-18,-0.0239,0.757,0.947,1.093,76.7,26,43.45
2022-12-19,-0.0743,0.968,0.825,1.081,27.8,29,42.1
2022-12-20,-0.0868,1.166,0.814,1.041,20.0,29,42.06
2022-12-21,-0.0978,1.234,0.864,1.043,17.8,26,41.4
2022-12-22,-0.1102,2.033,0.992,0.998,22.2,28,39.35
2022-12-23,-0.1257,1.906,1.028,0.957,14.4,27,39.33
2022-12-24,-0.1141,1.56,1.034,1.045,10.0,29,39.69
2022-12-25,-0.0052,1.582,1.019,0.975,11.1,29,39.93
2022-12-26,0.065,1.406,1.017,1.014,17.8,28,40.26
2022-12-27,0.079,1.777,1.1,0.931,22.2,27,38.78
2022-12-28,0.0786,1.829,1.1,0.937,16.7,28,37.46
2022-12-29,0.0855,2.26,1.114,1.026,28.9,28,37.99
2022-12-30,0.1084,2.139,1.16,0.934,24.4,28,37.95
2022-12-31,0.1189,2.326,1.19,0.892,20.0,25,37.27
2023-01-01,0.1637,1.958,1.163,0.931,24.4,26,37.23
2023-01-02,0.1441,1.235,1.19,0.967,37.8,27,39.52
2023-01-03,-0.0053,1.162,1.056,0.99,46.7,26,40.0
2023-01-04,-0.0293,1.072,0.897,0.993,40.0,29,40.73
2023-01-05,-0.0364,1.111,0.881,1.039,11.1,29,39.79
2023-01-06,-0.0755,0.974,0.906,1.02,40.0,26,41.34
2023-01-07,-0.1358,0.978,0.885,1.063,56.7,25,41.5
2023-01-08,-0.1635,1.108,0.904,1.075,41.1,25,42.75
2023-01-09,-0.1484,1.096,0.927,1.032,20.0,25,43.1
2023-01-10,0.0086,1.106,1.007,0.976,12.2,26,43.99
2023-01-11,0.0345,1.047,0.964,1.033,20.0,26,44.28
2023-01-12,0.0471,1.064,1.061,1.013,16.7,30,45.33
2023-01-13,0.0862,1.275,1.213,1.004,52.2,31,45.38
2023-01-14,0.1507,1.221,1.303,0.885,34.4,46,46.68
2023-01-15,0.2541,1.399,1.194,0.955,68.9,52,44.79
2023-01-16,0.3069,1.529,1.297,0.921,81.1,45,42.58
2023-01-17,0.3069,1.229,1.352,0.914,70.0,51,44.62
2023-01-18,0.3155,1.355,1.316,0.898,52.2,52,42.74
2023-01-19,0.2943,1.207,1.26,0.971,57.8,45,44.43
2023-01-20,0.2943,1.08,1.09,1.062,60.0,51,48.09
2023-01-21,0.2902,1.255,1.119,0.973,28.9,53,48.02
2023-01-22,0.2432,1.61,1.123,0.965,42.2,53,47.29
