date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-02-08,0.0165,3.058,2.196,0.971,4.4,44,0.25274
2025-02-09,0.0125,3.499,2.241,1.632,3.3,46,0.24873
2025-02-10,0.0457,3.513,2.488,0.823,6.7,43,0.25528
2025-02-11,0.071,3.618,2.279,0.207,4.4,47,0.25292
2025-02-12,0.0547,3.424,2.417,4.125,10.0,46,0.26411
2025-02-13,0.0563,3.511,2.39,0.658,10.0,50,0.2623
2025-02-14,0.0813,3.12,2.732,1.382,12.2,48,0.27164
2025-02-15,0.0662,3.164,2.547,0.825,11.1,50,0.27161
2025-02-16,0.0505,3.337,2.471,0.514,7.8,54,0.26545
2025-02-17,0.0323,4.075,2.469,1.537,7.8,51,0.25807
2025-02-18,0.0113,3.442,2.536,2.47,4.4,47,0.25119
2025-02-19,0.0193,3.729,2.398,4.952,10.0,44,0.25467
2025-02-20,0.0127,3.332,2.386,0.636,10.0,49,0.25458
2025-02-21,-0.0083,4.314,2.033,1.462,3.3,55,0.23941
2025-02-22,-0.0045,3.789,2.107,0.452,6.7,49,0.24643
2025-02-23,0.0162,3.835,2.17,1.487,1.1,50,0.24269
2025-02-24,0.009,4.653,2.575,1.441,1.1,49,0.21037
2025-02-25,0.0165,3.988,2.264,1.088,1.1,25,0.21147
2025-02-26,0.0105,4.236,2.326,0.967,2.2,21,0.20347
2025-02-27,0.0326,3.633,2.391,2.235,3.3,10,0.20678
2025-02-28,0.0274,3.486,2.373,1.408,1.1,16,0.20176
2025-03-01,0.0471,3.147,2.428,0.903,1.1,20,0.20663
2025-03-02,0.0484,3.305,2.672,1.62,7.8,26,0.23918
2025-03-03,0.0394,4.905,2.646,0.883,1.1,33,0.19903
2025-03-04,0.0172,3.976,2.298,1.412,1.1,15,0.19898
2025-03-05,0.0239,3.565,2.336,1.184,3.3,20,0.20463
2025-03-06,0.0015,3.692,2.34,0.631,2.2,25,0.2014
2025-03-07,0.0084,4.912,2.684,2.107,4.4,34,0.19829
2025-03-08,-0.0069,4.064,2.438,1.429,1.1,28,0.1922
2025-03-09,-0.0139,4.012,2.193,0.766,1.1,27,0.16799
2025-03-10,-0.0084,3.978,2.27,0.765,1.1,20,0.15401
2025-03-11,0.0129,3.226,2.062,1.099,2.2,24,0.1645
2025-03-12,0.0189,3.121,1.978,1.266,3.3,34,0.17231
2025-03-13,0.0227,3.207,2.192,0.565,2.2,45,0.16513
2025-03-14,0.045,2.871,2.197,0.739,4.4,27,0.17185
2025-03-15,0.0483,2.847,2.143,0.847,6.7,46,0.17586
2025-03-16,0.0472,3.016,2.173,1.038,2.2,30,0.1681
2025-03-17,0.0622,3.188,2.167,0.909,8.9,32,0.17325
2025-03-18,0.046,3.142,1.935,1.239,4.4,34,0.16794
2025-03-19,0.0467,2.803,2.2,0.949,11.1,32,0.1779
2025-03-20,0.0523,4.037,2.222,0.96,4.4,49,0.16938
2025-03-21,0.0209,3.424,2.041,0.651,3.3,31,0.16718
2025-03-22,0.0104,3.3,2.045,2.141,8.9,32,0.16729
2025-03-23,0.0248,3.032,2.052,1.401,13.3,30,0.17255
2025-03-24,0.048,2.499,2.271,1.029,20.0,45,0.1829
2025-03-25,0.0746,2.201,2.073,0.953,25.6,46,0.19056
2025-03-26,0.0847,2.219,2.051,1.047,26.7,47,0.19481
2025-03-27,0.0671,2.746,2.008,1.54,18.9,40,0.19039
2025-03-28,0.0814,3.556,2.178,0.9,17.8,44,0.18013
2025-03-29,0.0872,3.649,2.025,2.633,10.0,26,0.16946
2025-03-30,0.0594,3.733,1.881,3.209,1.1,32,0.16645
2025-03-31,0.029,3.577,1.947,2.096,1.1,34,0.16658
2025-04-01,0.0181,2.949,1.693,0.78,12.2,34,0.17391
2025-04-02,0.0124,4.094,1.863,0.478,6.7,44,0.16376
2025-04-03,0.016,3.398,1.49,0.824,13.3,25,0.16222
2025-04-04,0.0162,2.753,1.721,1.317,17.8,28,0.1712
2025-04-05,0.0378,3.392,1.941,3.72,16.7,30,0.16887
2025-04-06,0.0557,3.533,1.641,1.476,1.1,34,0.14915
2025-04-07,0.0559,2.657,1.491,0.995,1.1,23,0.14951
2025-04-08,0.0581,3.138,1.878,0.878,1.1,24,0.1422
